category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Hip-Hop,5qLBvWgMbMYaAdCY98iA8W,49,0.887,0.634,0,-5.763,0.112,0.317,4.00E-06,0.0679,0.84,118.037
Hip-Hop,4UyqvzVO1qVf4gx8y2cZpj,0,0.81,0.5,2,-11.823,0.265,0.00119,0,0.114,0.338,90.036
Hip-Hop,6HZILIRieu8S0iqY8kIKhj,87,0.637,0.514,1,-6.763,0.365,0.0047,0,0.094,0.379,139.931
Hip-Hop,6k8tj2WkrVfqfbCHDauUnR,47,0.876,0.523,10,-10.04,0.27,0.109,0,0.102,0.377,144.885
Hip-Hop,6JvfBzqZmSiEG5MjM7OcSY,66,0.637,0.503,1,-6.927,0.336,0.713,0.000113,0.109,0.658,81.061
Hip-Hop,5j9aTxcsqHzmbEOjJaQ51j,39,0.872,0.605,5,-7.02,0.313,0.453,0,0.249,0.625,115.015
Hip-Hop,3w8NGOJ6c26iDlcJUP78Ue,57,0.872,0.584,1,-6.515,0.233,0.015,2.00E-06,0.0886,0.519,142.027
Hip-Hop,5Nv3x5T9qpqD8KxskUFbkB,69,0.757,0.71,1,-5.283,0.213,0.339,0,0.189,0.646,139.898
Hip-Hop,5jeU3y1DoCzatWmVG2ZZi8,34,0.596,0.361,7,-12.8,0.0332,0.666,0,0.601,0.762,79.931
Hip-Hop,62fQHIiTsimptHHliO8nOn,48,0.855,0.874,11,-4.548,0.228,0.0659,0,0.0898,0.9,101.704
Hip-Hop,55oLGkxs6tvFCxDf2TWPPE,44,0.81,0.713,4,-2.878,0.18,0.167,0,0.192,0.321,128.941
Hip-Hop,3G3lahQSMk4BHnap1i853u,49,0.825,0.391,7,-15.962,0.202,0.000374,0.00188,0.0608,0.394,132.104
Hip-Hop,5R443dM3IGHeWtVuro7DQA,54,0.858,0.731,2,-4.121,0.0961,0.138,1.70E-05,0.0987,0.431,164.054
Hip-Hop,6zpXc7WJ3TqYWb02B6sKyF,66,0.379,0.644,10,-7.933,0.112,0.296,0,0.313,0.144,89.349
Hip-Hop,2AV1kTCKqsaWPTlSiZp5z0,28,0.53,0.881,8,-4.488,0.431,0.0442,0,0.344,0.758,146.958
Hip-Hop,5wPphxKvFY0IbwNU5dhYhB,1,0.624,0.763,7,-6.271,0.0505,0.0423,0.00378,0.17,0.283,90.016
Hip-Hop,2v0qA0hRIiW3IL5kmeCklu,44,0.595,0.513,9,-10.982,0.358,0.0777,0.0381,0.704,0.63,83.672
Hip-Hop,3BaridxR3bsmZw3F8ERWPj,54,0.67,0.895,2,-1.438,0.349,0.327,0,0.269,0.614,111.389
Hip-Hop,0OiKBg5P9f3y5URy9imWIw,61,0.714,0.787,1,-8.314,0.268,0.246,0,0.116,0.72,137.035
Hip-Hop,30oTS7bm0aH3p7lqjEIu8q,65,0.877,0.74,1,-5.885,0.271,0.0253,3.00E-06,0.286,0.745,95.224
Hip-Hop,6o7JIYWXiPfeGZqJdiZa5v,46,0.865,0.782,1,-4.74,0.265,0.208,0,0.0745,0.637,117.07
Hip-Hop,1AH60dMaEfNjzDoUIFwIQi,70,0.611,0.478,0,-5.839,0.107,0.035,0,0.107,0.138,172.076
Hip-Hop,19djjZHUwqKJbVfYlZ1d5o,61,0.601,0.681,9,-5.171,0.324,0.58,0,0.0934,0.569,98.078
Hip-Hop,3WNx4pJLzQgYapuBWS4mUG,75,0.625,0.535,9,-6.813,0.0577,0.108,0,0.747,0.129,129.931
Hip-Hop,1EbEGzbMeEAo3RDFWKhasW,59,0.751,0.463,1,-9.308,0.177,0.59,3.00E-06,0.108,0.12,130.158
Hip-Hop,4IxUCPPrQVW5RANYeMME1I,55,0.836,0.647,9,-7.508,0.435,0.727,1.10E-05,0.34,0.391,119.913
Hip-Hop,51cqtusY2TwC6mbN8Vz8iA,61,0.611,0.571,2,-8.833,0.167,0.0457,0,0.127,0.356,115.01
Hip-Hop,4b9Dac3ozaWuokL4iCpmVD,36,0.759,0.772,1,-3.694,0.119,0.245,0,0.0643,0.388,109.138
Hip-Hop,0PyIQ2Kv4s3ru7tXuA7OJ2,53,0.571,0.809,7,-7.364,0.431,0.157,0,0.387,0.408,118.484
Hip-Hop,7n4PRAJjYzGFr1DR3KHYMU,53,0.688,0.768,1,-5.176,0.235,0.0267,0,0.321,0.58,146.864
Hip-Hop,0nMl1BkJR6d9SwhrKEzq5C,50,0.692,0.745,1,-6.716,0.143,0.582,0,0.308,0.319,115.728
Hip-Hop,2MidenlOnKGzQHrwZ94KbC,56,0.462,0.755,7,-5.511,0.137,0.0234,0,0.572,0.872,200.087
Hip-Hop,6JPPMrBWgI8bd0roM3BllA,24,0.472,0.529,0,-10.792,0.0623,0.348,0.692,0.103,0.617,140.984
Hip-Hop,1QDJpsUJcYvws3F8dJENjq,46,0.677,0.593,0,-6.371,0.133,0.596,0.937,0.1,0.258,82.005
Hip-Hop,1rdqAW4wTZG829xHvJzTs2,60,0.92,0.857,7,-4.689,0.23,0.00384,0,0.351,0.719,134.04
Hip-Hop,6cFZ3wqSjvuo2mYWEZPbQE,53,0.735,0.68,9,-6.618,0.191,0.00611,1.30E-05,0.0948,0.73,147.898
Hip-Hop,1n86eBhlqaxWIwi5YZTUok,58,0.846,0.42,10,-13.927,0.117,0.152,1.80E-05,0.251,0.639,96.194
Hip-Hop,0eqnKk1Z8NAVQUfVsF1oh2,46,0.373,0.652,0,-6.6,0.429,0.534,2.50E-05,0.149,0.641,171.238
Hip-Hop,3cFT8G5sU4ind7VmAPsV5d,52,0.769,0.364,7,-14.337,0.415,0.158,0.0131,0.404,0.236,96.261
Hip-Hop,4OrFAv42BnEqsJCh8wxlrR,46,0.543,0.819,11,-5.151,0.0732,0.0185,0,0.207,0.365,84.541
Hip-Hop,3SiT5U9XQbUNINfUPI8WXV,50,0.784,0.883,7,-4.799,0.0681,0.433,0.000271,0.131,0.957,124.046
Hip-Hop,0tUNQQE1OlVSizrVV42JFL,44,0.628,0.572,5,-6.907,0.295,0.314,0,0.2,0.339,80.429
Hip-Hop,03aduXwm6cTqO9bb4XFQ2b,75,0.647,0.7,7,-9.007,0.0562,0.511,4.00E-05,0.088,0.944,176.122
Hip-Hop,5InOp6q2vvx0fShv3bzFLZ,72,0.735,0.41,11,-8.735,0.2,0.19,0,0.341,0.16,114.812
Hip-Hop,5TmgLf3eXrAAfNIk5bURJL,64,0.781,0.705,5,-5.172,0.363,0.271,0,0.363,0.74,78.01
Hip-Hop,2Sz77AgiVlKSLpLHKAZdDU,49,0.663,0.43,1,-11.526,0.0639,0.0367,0,0.0939,0.235,140.092
Hip-Hop,0uI0nrkCYUBFfZ0txog1jo,33,0.791,0.674,6,-9.828,0.266,0.0039,0,0.129,0.657,92.118
Hip-Hop,1gL7YMdxgCwk5PhHPNsoDF,40,0.743,0.883,10,-4.097,0.0657,0.26,2.10E-05,0.0558,0.648,99.992
Hip-Hop,6A1nYyMdzQJNjiirZTJtoA,63,0.666,0.805,1,-4.944,0.385,0.166,0,0.362,0.421,157.717
Hip-Hop,32SFvZODywPBVDYSYtqxCj,67,0.867,0.796,6,-4.73,0.0693,0.202,0,0.0838,0.773,92.766
Hip-Hop,1qqUbppZlkztP57L3ERNyF,68,0.826,0.578,8,-7.658,0.418,0.0141,0,0.222,0.585,73.013
Hip-Hop,2YK01AIIWuywG24gsbuizE,72,0.522,0.726,10,-4.46,0.154,0.195,0,0.493,0.475,123.017
Hip-Hop,5mEwhCsqadBZIE7SSrv1gC,55,0.735,0.835,6,-2.926,0.234,0.0201,0,0.105,0.677,83.016
Hip-Hop,4rLpAOk5KVNcqEMK3m6Lje,66,0.84,0.798,8,-5.079,0.0699,0.045,4.30E-05,0.172,0.688,100.175
Hip-Hop,23qpfRkkOK4IrbVxIHQQIC,0,0.932,0.724,11,-2.889,0.287,0.229,2.00E-06,0.0718,0.763,99.01
Hip-Hop,5scP1A8pHoT7DnMG8OhCZA,38,0.729,0.639,10,-7.423,0.0795,0.169,0,0.087,0.663,96.973
Hip-Hop,7x9UhVfr6ZLMyDCixHWjeN,63,0.472,0.583,2,-7.537,0.261,0.0555,0,0.0413,0.443,97.023
Hip-Hop,1WIZiOuNO3woKfdlSK2gNn,88,0.804,0.66,10,-4.86,0.0726,0.0319,0,0.103,0.278,94.053
Hip-Hop,0uBu60Wd7yzm2sFrj2hSr6,78,0.763,0.604,1,-7.561,0.07,0.391,0,0.272,0.331,141.925
Hip-Hop,7arT21zSBNe6t1UXoAoOwf,45,0.727,0.64,9,-7.381,0.327,0.772,0.00574,0.0863,0.337,78.014
Hip-Hop,3uBw10GPSNJPIECbOeQ1y6,66,0.506,0.43,10,-17.402,0.317,0.289,0.0139,0.135,0.294,137.644
Hip-Hop,0KapnyT5X2nf3iSEuh94gm,50,0.798,0.576,1,-6.361,0.0989,0.19,0,0.157,0.158,118.972
Hip-Hop,62FbLMpG27j0z43nd1Hs2I,72,0.692,0.784,8,-5.349,0.0553,0.021,1.40E-05,0.414,0.744,139.95
Hip-Hop,0GECNH2lnh2uDIANQPv0XG,51,0.726,0.663,11,-9.342,0.133,0.021,0.000267,0.0911,0.168,145.052
Hip-Hop,4tfyFSSliCwsxCAVUBWyD8,52,0.59,0.42,11,-12.104,0.0735,0.26,0,0.119,0.229,79.911
Hip-Hop,1scswYxDmooSV19whJfGYI,48,0.921,0.82,6,-4.798,0.284,0.141,0,0.0599,0.468,92.01
Hip-Hop,3ssX20QT5c3nA9wk78V1LQ,78,0.801,0.91,2,-6.566,0.225,0.00239,0.000909,0.0737,0.802,87.276
Hip-Hop,7Kutf53V4k0CvU4nKu5oK6,54,0.858,0.76,4,-7.895,0.254,0.0217,0,0.322,0.942,93.082
Hip-Hop,7eOgWgK50FByEBW0eQlokW,52,0.708,0.89,1,-4.693,0.236,0.166,0,0.307,0.411,133.875
Hip-Hop,7b7J97PxpCsZlJ6ut4pk05,36,0.621,0.734,1,-7.468,0.235,0.00272,0.000125,0.72,0.609,148.527
Hip-Hop,3XetD7be3hMnI6ZxrlSt22,47,0.681,0.64,11,-12.563,0.354,0.251,0.893,0.369,0.694,80.984
Hip-Hop,4UdzNCjI27SvzXvV1m0CKM,77,0.778,0.433,2,-12.697,0.564,0.754,0,0.0907,0.665,146.015
Hip-Hop,65qPYjxlLmw8hmK4oWIdX4,41,0.773,0.55,6,-12.306,0.441,0.00153,0,0.134,0.772,93.552
Hip-Hop,2wf9bp4MkChojtljddWpbO,81,0.672,0.574,9,-4.663,0.0993,0.0303,2.00E-06,0.18,0.11,103.019
Hip-Hop,69yfbpvmkIaB10msnKT7Q5,67,0.499,0.894,9,-3.887,0.267,0.0386,0,0.399,0.26,139.865
Hip-Hop,0edJBA3HndGtL85tvd6TL4,53,0.859,0.377,4,-11.614,0.118,0.761,0.00103,0.0821,0.133,119.941
Hip-Hop,2Z0Qu4ZhXGzJDo6faZ8CKl,41,0.831,0.844,1,-4.589,0.0585,0.217,0,0.115,0.768,112.048
Hip-Hop,62AE0Zae7OrkJ1NzA3BW0V,51,0.622,0.235,11,-9.378,0.0512,0.735,0,0.248,0.743,160.015
Hip-Hop,63BokRfXSQhEU6Qi2dSJpZ,66,0.886,0.512,10,-11.825,0.237,0.207,0,0.0991,0.449,93.997
Hip-Hop,4duVbLF51QbIQ7cUW3SvD3,54,0.934,0.359,9,-10.569,0.37,0.488,8.30E-05,0.567,0.416,120.002
Hip-Hop,58drL48d8lSmr8I5ZIQo5C,52,0.752,0.818,7,-6.265,0.0798,0.0873,0.00165,0.112,0.415,142.363
Hip-Hop,0UzDPAMBI8miCHsYoqRb7g,58,0.721,0.669,10,-6.489,0.0783,0.036,4.00E-06,0.0777,0.269,149.042
Hip-Hop,2yuyaYAELoMG4ApV5wJsWR,0,0.76,0.476,8,-8.103,0.241,0.294,0,0.1,0.354,147.01
Hip-Hop,3yI5oGYRtqR6ycf7UwehF4,55,0.712,0.51,8,-9.381,0.375,0.101,0,0.142,0.233,148.087
Hip-Hop,3avYoMKVF8OOANHqOPWgab,57,0.791,0.391,5,-13.241,0.219,0.111,0,0.0689,0.402,99.974
Hip-Hop,0Ed7MeXx64f6OcIuoTRCg1,66,0.78,0.882,1,-4.368,0.134,0.201,1.10E-05,0.15,0.923,168.955
Hip-Hop,5kkn6S8BzFaT1q3RKa5SpL,1,0.773,0.508,9,-8.583,0.0558,0.32,0.102,0.106,0.492,133.966
Hip-Hop,0SGkqnVQo9KPytSri1H6cF,84,0.77,0.567,2,-5.698,0.175,0.105,0,0.125,0.256,81.477
Hip-Hop,5rXPKwA9476cPcp0n5dKGJ,49,0.688,0.717,0,-7.511,0.281,0.0361,0,0.123,0.46,160.338
Hip-Hop,4Ab0KYznTstaZv4asvIjUM,60,0.812,0.574,10,-8.405,0.392,0.381,0,0.129,0.38,144.03
Hip-Hop,2RISD4aJrioDB54exm5WWM,65,0.627,0.837,1,-7.162,0.36,0.058,0.000567,0.328,0.528,105.105
Hip-Hop,2EGsNAMTQj6slqdMGUKYgx,52,0.82,0.602,9,-6.497,0.648,0.00219,0,0.534,0.346,156.034
Hip-Hop,1lXpeQ09DJtCXh2sTZfFRb,56,0.721,0.175,7,-12.387,0.0717,0.87,0.902,0.107,0.616,80.965
Hip-Hop,6a2MiFLoPdra0t2KlQ9pKM,53,0.594,0.832,1,-4.567,0.357,0.253,0,0.0932,0.474,94.472
Hip-Hop,3ZBSXNYdTZVaBUQI3E2rF6,60,0.462,0.944,8,-2.938,0.315,0.312,0.000149,0.367,0.658,172.33
Hip-Hop,662g7QCw7JFvwEGHQ05y7J,5,0.651,0.911,1,-3.583,0.0998,0.00331,0,0.372,0.55,140.007
Hip-Hop,7Juu32WsD2Spqg8xdPuHlK,63,0.753,0.661,0,-3.454,0.0578,0.117,6.40E-05,0.057,0.666,142.021
Hip-Hop,0OoKEcvk8X90bXpEhBPmjB,55,0.464,0.307,10,-10.714,0.0839,0.0368,0.0328,0.117,0.0954,98.941
Hip-Hop,6iXxw41daSAuyuQgGVkBtQ,57,0.775,0.545,8,-5.403,0.13,0.0995,0,0.168,0.453,135.907
Hip-Hop,3VvXGTB7qzTJ0nBOBwiH9X,66,0.817,0.833,6,-6.406,0.0638,0.0111,0.0126,0.0955,0.399,146.029
Hip-Hop,1cURnGaH9mR7YM8SsJHZeS,72,0.887,0.745,11,-3.428,0.169,0.104,0,0.289,0.249,123.031
Hip-Hop,7bcsSzt2HasMWL2Kr7iyfH,48,0.87,0.608,10,-8.91,0.281,0.303,0,0.156,0.65,92.314
Hip-Hop,1rylJ0VXvhOzLGNm401iaI,57,0.671,0.737,0,-5.131,0.108,0.0338,0.00344,0.0596,0.199,90.519
Hip-Hop,0FdOshNAu2hrP4rGwq8uoX,57,0.83,0.723,8,-6.415,0.202,0.276,0,0.103,0.737,135.045
Hip-Hop,6evHVNAjWHDdlMedJaPetu,37,0.699,0.864,4,-7.209,0.0328,0.101,0.849,0.0675,0.828,102.897
Hip-Hop,6gpcs5eMhJwax4mIfKDYQk,86,0.736,0.795,1,-3.299,0.0545,0.498,1.00E-06,0.254,0.508,104.066
Hip-Hop,0ZEe5zpfXRoO4owNfLXRvi,32,0.564,0.456,3,-15.63,0.0335,0.246,0.0173,0.1,0.665,137.183
Hip-Hop,3fX5V2y9cyuXO2CSbU95Wl,31,0.474,0.395,1,-10.544,0.0579,0.417,1.30E-05,0.0563,0.316,138.883
Hip-Hop,48Mf1HuY6mW01Dc9X5aqCV,42,0.539,0.771,11,-5.674,0.192,0.0143,3.20E-05,0.338,0.139,88.324
Hip-Hop,6TZOpfUKoxO5L64HYnCQvo,39,0.807,0.493,6,-11.413,0.308,0.116,0,0.18,0.668,95.158
Hip-Hop,1yxgsra98r3qAtxqiGZPiX,93,0.763,0.598,11,-6.865,0.0539,0.0714,0,0.112,0.184,140.987
Hip-Hop,68pWLkspLFIfIPPtzyTkQy,69,0.849,0.521,11,-12.999,0.216,0.306,2.00E-06,0.115,0.773,95.262
Hip-Hop,0WKYRFtH6KKbaNWjsxqm70,74,0.549,0.853,7,-4.293,0.188,0.0285,0.000296,0.618,0.346,94.695
Hip-Hop,4oJYNhYWONVv8wh78LZmd2,51,0.781,0.665,1,-3.487,0.287,0.0194,0,0.387,0.509,74.918
Hip-Hop,0AvV49z4EPz5ocYN7eKGAK,76,0.868,0.646,1,-4.674,0.288,0.303,0,0.284,0.654,88.641
Hip-Hop,1aaoIHFT9UqhlaEwLAhh00,47,0.822,0.661,1,-10.234,0.164,0.0241,4.00E-06,0.315,0.662,99.883
Hip-Hop,54yfJa2qHzHMI0HWIGt7Nm,63,0.957,0.62,7,-6.261,0.265,0.022,0,0.123,0.507,120.006
Hip-Hop,4anqYZt4APNlFwQixpbdZR,62,0.734,0.673,4,-7.223,0.381,0.0108,0,0.404,0.414,99.97
Hip-Hop,2HbKqm4o0w5wEeEFXm2sD4,70,0.74,0.529,4,-7.387,0.0959,0.0721,0,0.214,0.369,143.957
Hip-Hop,7bBm0cYRIFFnA55WsgDUBv,47,0.684,0.242,10,-11.251,0.0863,0.767,0.437,0.146,0.407,86.114
Hip-Hop,7ez0GleWkVehEBqm4zfwLU,61,0.306,0.75,1,-3.772,0.0742,0.00667,1.60E-05,0.166,0.145,94.652
Hip-Hop,62bvu8hO9tPS0DQ3WzYYwp,37,0.684,0.617,8,-8.004,0.316,0.616,0,0.052,0.722,145.928
Hip-Hop,6wYd6681drKBuC6MZU5lN9,54,0.621,0.603,5,-8.172,0.165,0.495,0.000135,0.123,0.456,120.668
Hip-Hop,2CUfR68XB0qSpCA5YXFbkO,51,0.845,0.93,7,-0.614,0.2,0.241,0,0.0971,0.806,109.96
Hip-Hop,6fI8yg8sko71sjsDAIjo3b,54,0.463,0.636,1,-9.541,0.598,0.304,0,0.109,0.274,76.752
Hip-Hop,5QTi1vLlkhWBibtLkEqP0N,44,0.891,0.701,5,-3.767,0.0439,0.54,0.000286,0.0862,0.962,112.027
Hip-Hop,21QaCM5SdwjGbAimqJUnmC,77,0.73,0.473,1,-8.165,0.062,0.00505,0,0.0932,0.252,122.003
Hip-Hop,5w45vSa3Sc39z0pQ1V3AT1,28,0.351,0.304,10,-13.461,0.0311,0.699,0.151,0.184,0.104,123.81
Hip-Hop,4rvYjbns8jzrmEYyu8Vi1C,1,0.551,0.765,2,-4.93,0.153,0.00411,0,0.734,0.155,72.47
Hip-Hop,2N9mBUJ7T0akTwrIkKroFT,58,0.663,0.647,9,-5.38,0.315,0.856,0,0.0948,0.582,172.335
Hip-Hop,1E3zyoTHtJzsu5CjwIFIhY,72,0.562,0.595,5,-9.896,0.334,0.37,7.00E-06,0.13,0.417,125.172
Hip-Hop,4k12HV48jKYfTnsnD5BVEI,35,0.624,0.752,11,-5.696,0.522,0.607,0,0.111,0.357,102.572
Hip-Hop,3DrMEiTE3yu3yyc6xBDEDz,65,0.699,0.724,1,-5.126,0.223,0.102,0,0.0865,0.412,140.157
Hip-Hop,0SwuCcwpFM6x4cu5zOvmi0,50,0.858,0.714,2,-9.496,0.32,0.155,2.90E-05,0.102,0.72,104.227
Hip-Hop,17larILaMHwsprsMFnYI77,51,0.778,0.578,9,-7.22,0.274,0.432,0,0.138,0.763,84.487
Hip-Hop,6AYfhvje1098PHpqwq6Q4K,54,0.915,0.392,0,-12.714,0.461,0.0772,0,0.162,0.412,143.977
Hip-Hop,1ThlWx17VIUGwfy9JhdLHQ,55,0.845,0.831,4,-3.808,0.252,0.138,0,0.0534,0.633,116.935
Hip-Hop,3m2lh3GenIXFncdwX4fHLr,48,0.876,0.577,8,-7.103,0.192,0.00914,0,0.112,0.41,139.971
Hip-Hop,3kZoay4ANo86ehb6s4RwS9,64,0.788,0.808,8,-4.77,0.101,0.181,0,0.517,0.85,143.04
Hip-Hop,73TVnoC4jrg6CCC0lbz7Hu,38,0.469,0.612,11,-7.996,0.157,0.432,0,0.0663,0.411,112.994
Hip-Hop,1diqY2tozk63skJIQrCkq1,46,0.857,0.7,3,-8.471,0.234,0.0099,0.00195,0.0817,0.763,86.03
Hip-Hop,21hAg6tkWjxW4v6vohx932,3,0.864,0.631,0,-7.061,0.103,0.0242,0,0.19,0.36,110.055
Hip-Hop,6z7gU9SBoBdqEaMi4jPKc2,51,0.727,0.731,11,-5.997,0.0416,0.0516,0,0.0947,0.452,134.113
Hip-Hop,4h5S1fOP6tq7YAcXnMGJNe,36,0.831,0.208,8,-11.606,0.101,0.00343,0.9,0.0426,0.591,91.987
Hip-Hop,41PAAuFLXi4vC1mWLslzGe,52,0.752,0.403,6,-7.876,0.128,0.614,0.000135,0.109,0.384,82.023
Hip-Hop,3tK9aXMLi2QSMvxAS7rpv5,60,0.719,0.855,3,-5.977,0.39,0.384,0,0.0696,0.503,132.83
Hip-Hop,0Di26AbdtizzHkFstPyt7A,67,0.895,0.491,10,-10.261,0.246,0.0144,0.000988,0.143,0.258,83.505
Hip-Hop,1e1JKLEDKP7hEQzJfNAgPl,87,0.791,0.586,11,-7.372,0.29,0.012,0,0.46,0.42,163.029
Hip-Hop,35paindMNut8Sf4erMi23z,42,0.648,0.558,9,-8.027,0.0943,0.151,3.00E-06,0.104,0.193,139.996
Hip-Hop,619cZyZyQK29YAb9IZGW02,41,0.644,0.868,1,-5.442,0.335,0.111,0,0.465,0.656,173.865
Hip-Hop,1tSHQvRQD0RQHdQjmEfrCv,62,0.763,0.83,2,-4.407,0.0975,0.0995,0,0.0708,0.592,111.985
Hip-Hop,1ysh8vW8dCwUA50lZbdUig,54,0.715,0.788,3,-3.927,0.328,0.477,0,0.0539,0.611,92.903
Hip-Hop,1jqARIDOovT45LDzxAQ6RA,58,0.86,0.861,6,-7.131,0.307,0.0361,4.10E-05,0.113,0.792,143.184
Hip-Hop,6fJaPskb02TVgdHwevkivQ,50,0.702,0.639,1,-6.472,0.265,0.218,0,0.182,0.471,120.902
Hip-Hop,5Rkbnhwkb6oiqq1HQcXirN,54,0.601,0.768,8,-5.712,0.386,0.141,0,0.482,0.631,152.45
Hip-Hop,4w3dnLvZyFOZNOLm0LwlbD,61,0.702,0.52,2,-6.864,0.17,0.00693,3.50E-05,0.122,0.185,77.993
Hip-Hop,51UVuDbX8WqHyn2ga4dsyG,43,0.808,0.728,1,-4.658,0.21,0.00307,0,0.413,0.684,167.889
Hip-Hop,6cxvt1hAghlBXYY26IHwoi,46,0.782,0.58,2,-7.632,0.381,0.454,0,0.123,0.799,92.95
Hip-Hop,27AHAtAirQapVldIm4c9ZX,68,0.749,0.745,2,-10.625,0.164,0.000501,0.00403,0.333,0.461,101.972
Hip-Hop,1SkeK7yhwSkCUkbAG9604j,77,0.801,0.622,10,-6.996,0.118,0.352,3.00E-06,0.246,0.506,114.014
Hip-Hop,3Pyj6jMU99D9FKBcERxhGe,59,0.739,0.665,1,-6.075,0.441,0.397,0,0.0901,0.357,139.87
Hip-Hop,3hrOghTE5NQ7QV3BufPEKE,53,0.926,0.519,8,-4.789,0.246,0.0385,0,0.114,0.442,132.015
Hip-Hop,0Y4tghyJhoAIwTUbz6LEIX,65,0.733,0.59,1,-5.938,0.0995,0.00446,4.00E-06,0.119,0.302,148.019
Hip-Hop,0VeY09ocN1OPvmvKrRd5q3,53,0.606,0.615,0,-5.735,0.291,0.108,0,0.108,0.362,177.592
Hip-Hop,25y920F8Dj2YPAixUvrsS7,52,0.682,0.615,4,-7.132,0.181,0.272,2.00E-06,0.0845,0.265,120.118
Hip-Hop,7fIgyirTl9yhnrXJP1ZNJS,55,0.739,0.678,0,-3.174,0.0394,0.016,0,0.225,0.42,140.125
Hip-Hop,6uB50t7DOILZx8p4e9GEr4,29,0.558,0.693,5,-7.262,0.194,0.476,0,0.133,0.672,117.047
Hip-Hop,28luqgS4NCuFKP6YSOtia5,72,0.73,0.422,5,-6.211,0.0678,0.123,0.00292,0.105,0.486,118.427
Hip-Hop,59J5nzL1KniFHnU120dQzt,84,0.785,0.622,8,-6.741,0.254,0.0133,0,0.154,0.478,78.475
Hip-Hop,2EduiM2UNwjCC7PsLxnOCH,60,0.944,0.839,11,-4.141,0.108,0.00919,0,0.0921,0.891,136.019
Hip-Hop,1tyjWMMINb9S0YBynTvJ7s,80,0.809,0.58,1,-7.253,0.348,0.0856,0,0.115,0.146,157.961
Hip-Hop,4kvTu0fcvNWWAfc6fBN8u6,31,0.778,0.682,9,-7.913,0.439,0.0785,0,0.074,0.643,89.758
Hip-Hop,7FEcAVqrpxJtDVXZzujgap,52,0.672,0.329,10,-7.612,0.704,0.612,6.40E-05,0.0969,0.672,115.6
Hip-Hop,5vIZW4HW7aK9pfnOWCQGmd,55,0.664,0.606,7,-7.325,0.243,0.024,0,0.108,0.437,150.004
Hip-Hop,0s9Wc5PMMEto8sImSqP4zl,62,0.847,0.731,0,-3.847,0.279,0.218,0,0.0745,0.455,119.983
Hip-Hop,2vHWPWCgKah6RmPx8fRQNJ,51,0.558,0.743,9,-5.763,0.344,0.486,0,0.106,0.324,80.576
Hip-Hop,5TMeoUtqccuS5YaaN7RH62,5,0.717,0.401,2,-11.052,0.199,0.262,2.00E-06,0.228,0.628,129.563
Hip-Hop,0hRVm06wtH5HsmPetg1W9t,62,0.469,0.819,3,-3.469,0.306,0.0592,0,0.178,0.34,89.013
Hip-Hop,5edZsNwvMSW1T7RTJ8514l,53,0.331,0.578,5,-12.313,0.245,0.822,1.10E-05,0.17,0.538,77.992
Hip-Hop,2bzgja69KkKUwAjLiv3XT7,45,0.789,0.647,5,-6.661,0.0675,0.0907,9.00E-06,0.116,0.228,129.996
Hip-Hop,5tZmLjU4vhPlJb12IweZuB,62,0.42,0.744,8,-5.033,0.396,0.398,9.00E-06,0.192,0.32,161.792
Hip-Hop,0z0qRN3HNUCOG9y1R7umuD,70,0.812,0.366,5,-10.245,0.447,0.36,0,0.0793,0.655,114.093
Hip-Hop,1hZ13x9jzNpcSXd6hWtqsw,66,0.799,0.518,4,-9.459,0.235,0.023,0,0.172,0.372,108.036
Hip-Hop,7te8KmPRNtKd1iScZEQMjR,0,0.811,0.46,2,-5.924,0.351,0.0694,0,0.13,0.4,141.937
Hip-Hop,1YIIAOyGkMZ0RjMUFARo3s,58,0.625,0.848,10,-4.166,0.0567,0.0555,0,0.0825,0.647,143.978
Hip-Hop,45rz27Eo7LyG2feoR5UAiK,24,0.502,0.362,5,-10.682,0.0403,0.97,0.414,0.405,0.396,136.115
Hip-Hop,4ovUX8cdGsLsH70WBJv5pl,0,0.67,0.788,11,-7.426,0.274,0.0104,0,0.492,0.518,80.032
Hip-Hop,3vWxQ6wOfMr8zH1u7pVFI6,65,0.705,0.824,2,-4.188,0.19,0.334,2.80E-05,0.147,0.669,73.001
Hip-Hop,4E5iR7RrC5yI6xA7zIEWlY,51,0.544,0.626,2,-9.544,0.334,0.311,0,0.106,0.416,79.101
Hip-Hop,5LvfI1ivjAbKBQYnPBzapd,63,0.868,0.786,9,-4.004,0.132,0.0452,0,0.0751,0.834,125.025
Hip-Hop,5MyxkAsGrKp05nNfeAkYwc,10,0.549,0.621,8,-8.808,0.249,0.0941,0,0.104,0.116,81.98
Hip-Hop,1xbmoxmZOOFghtg9Omq7xF,50,0.813,0.759,2,-6.111,0.0965,0.349,0,0.221,0.706,139.949
Hip-Hop,6eevwoPvX77TnBxwUKgY65,56,0.708,0.531,11,-8.242,0.0445,0.139,0,0.348,0.483,139.974
Hip-Hop,52lZ9jWUNN2VrCkxljxlKp,62,0.828,0.643,1,-4.298,0.0333,0.187,0.000158,0.133,0.751,139.996
Hip-Hop,0iTCmKvuU1ReULiQB0rI7n,81,0.764,0.646,8,-5.375,0.0711,0.158,1.00E-06,0.0889,0.612,130.927
