"","songid","category.x","popularity.x","danceability.x","energy.x","key.x","loudness.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","X","song_title","artist_name","popularity.y","danceability.y","energy.y","key.y","loudness.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","category.y"
"418","1A5V1sxyCLpKJezp75tUXn","Pop",61,"danceability",0.841,7,-5.438,0.0291,0.0196,2e-06,0.148,0.286,92.124,3301,"Closing Time","Semisonic",60,0.484,0.841,7,-5.438,0.0291,0.0196,2e-06,0.148,0.286,92.124,"Pop"
"419","1a6Jt6USVGKzbjYpcKMwPB","Hip-Hop",59,"0.759",0.956,7,-2.292,0.0381,0.0406,0,0.211,0.965,111.135,5387,"The Seed (2.0)","The Roots",59,0.759,0.956,7,-2.292,0.0381,0.0406,0,0.211,0.965,111.135,"Hip-Hop"
"420","1a820oYJvlttsFqdbWEA9y","Electronic/Dance",40,"0.593",0.952,11,-2.853,0.0585,0.00136,0.0204,0.144,0.0973,150.02,4220,"Time For The Techno","Carnage",50,0.593,0.952,11,-2.853,0.0585,0.00136,0.0204,0.144,0.0973,150.02,"Electronic/Dance"
"421","1abEKUjJOpSYhwggMfbIWA","Pop",53,"danceability",0.569,7,-6.711,0.335,0.191,0,0.0923,0.635,84.423,3743,"Tomorrow","James Hersey",53,0.529,0.569,7,-6.711,0.335,0.191,0,0.0923,0.635,84.423,"Pop"
"422","1ac7570OG3cTPYRXnpssg8","Pop",23,"danceability",0.823,3,-6.147,0.0744,0.552,0,0.31,0.656,116.553,3328,"Bittersweet Symphony / Baba ORiley / Last Friday Night / Hollaback Girl","The Sing-Off",23,0.521,0.823,3,-6.147,0.0744,0.552,0,0.31,0.656,116.553,"Pop"
"423","1AEYT6VxrxXPMoQUxsY0E4","Rock",76,"0.492",0.896,4,-5.819,0.117,0.000172,3e-06,0.189,0.524,184.981,7540,"Headstrong","Trapt",76,0.492,0.896,4,-5.819,0.117,0.000172,3e-06,0.189,0.524,184.981,"Rock"
"424","1AF0SdPE7FSca1AoINvHdC","Electronic/Dance",57,"danceability",0.815,10,-6.221,0.0569,0.000976,0.871,0.0472,0.522,124.009,4021,"Not Enufff","Format:B",57,0.875,0.815,10,-6.221,0.0569,0.000976,0.871,0.0472,0.522,124.009,"Electronic/Dance"
"425","1AfYo6cKm3yHsJHdmNoGO1","Rock",73,"0.214",0.947,4,-5.053,0.0507,0.000552,0.00352,0.238,0.494,170.616,7842,"Interstate Love Song","Stone Temple Pilots",73,0.214,0.947,4,-5.053,0.0507,0.000552,0.00352,0.238,0.494,170.616,"Rock"
"426","1AhDOtG9vPSOmsWgNW0BEY","Rock",80,"0.414",0.404,0,-9.928,0.0499,0.271,0,0.3,0.232,71.105,7455,"Bohemian Rhapsody - Remastered 2011","Queen",80,0.414,0.404,0,-9.928,0.0499,0.271,0,0.3,0.232,71.105,"Rock"
"427","1AHfovSnGPVYKaahRtA0U6","Hip-Hop",67,"0.614",0.543,5,-7.178,0.374,0.00776,3.3e-05,0.383,0.48,178.422,5342,"The Message","Nas",68,0.614,0.543,5,-7.178,0.374,0.00776,3.3e-05,0.383,0.48,178.422,"Hip-Hop"
"428","1aJJ3ciSmS8DXJL1DK0w1o","Pop",46,"danceability",0.754,11,-5.998,0.0244,0.0994,0.000836,0.0726,0.671,93.459,3964,"Hacienda Motel","Pickwick",47,0.575,0.754,11,-5.998,0.0244,0.0994,0.000836,0.0726,0.671,93.459,"Pop"
"429","1AJRWM34yxnAxhF9TEK0Zj","Pop",70,"danceability",0.468,6,-4.192,0.047,0.758,0,0.206,0.34,137.855,3578,"Lot To Learn","Vivid Color",70,0.57,0.468,6,-4.192,0.047,0.758,0,0.206,0.34,137.855,"Pop"
"430","1akKe1QnDbPxsAwKm4T5RX","Pop",67,"danceability",0.225,10,-11.081,0.0294,0.785,0.000252,0.107,0.164,85.679,3514,"The Scientist - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","Various Artists",67,0.441,0.225,10,-11.081,0.0294,0.785,0.000252,0.107,0.164,85.679,"Pop"
"431","1ANc3O9jWyP6B9f4WQkiad","Pop",50,"danceability",0.876,8,-7.785,0.0751,0.00102,0,0.169,0.577,142.023,3389,"Tainted Love","Various Artists",50,0.621,0.876,8,-7.785,0.0751,0.00102,0,0.169,0.577,142.023,"Pop"
"432","1aRrtgXk4SLrhSmoyaNhbQ","Rock",50,"0.518",0.869,0,-3.466,0.114,0.405,1.7e-05,0.275,0.811,149.132,7831,"Under The Moon Of Love","Showaddywaddy",50,0.518,0.869,0,-3.466,0.114,0.405,1.7e-05,0.275,0.811,149.132,"Rock"
"433","1aWH7wQkc6kPA0g0R4Xvp3","Pop",52,"danceability",0.756,5,-3.146,0.0554,0.108,3e-06,0.0996,0.892,124.966,3512,"Tonyor","Selebobo",51,0.861,0.756,5,-3.146,0.0554,0.108,3e-06,0.0996,0.892,124.966,"Pop"
"434","1axYKkAUrZbB1axBahVM2J","Electronic/Dance",56,"0.511",0.951,8,-3.162,0.408,0.00702,0.000494,0.355,0.225,144.833,4318,"Supernatural (feat. Anjulie)","Boombox Cartel",56,0.511,0.951,8,-3.162,0.408,0.00702,0.000494,0.355,0.225,144.833,"Electronic/Dance"
"435","1ayIQqBm4PFbaine2OjgYO","Rock",55,"0.596",0.949,1,-8.889,0.0356,0.0496,0.0231,0.0417,0.652,151.526,7814,"We Got The Beat - Single Mix","The Go-Gos",54,0.596,0.949,1,-8.889,0.0356,0.0496,0.0231,0.0417,0.652,151.526,"Rock"
"436","1B75hgRqe7A4fwee3g3Wmu","Pop",72,"danceability",0.517,11,-13.222,0.0875,0.00456,0.000339,0.0864,0.863,133.148,3321,"U Cant Touch This","MC Hammer",72,0.867,0.517,11,-13.222,0.0875,0.00456,0.000339,0.0864,0.863,133.148,"Pop"
"437","1BAJpa7mrs0A8cHsA2enqx","Hip-Hop",58,"0.357",0.892,1,-8.012,0.357,0.255,1.1e-05,0.177,0.638,83.426,5438,"All Caps","Madvillain",58,0.357,0.892,1,-8.012,0.357,0.255,1.1e-05,0.177,0.638,83.426,"Hip-Hop"
"438","1bayldynRCc4z9ywAmV8uo","Electronic/Dance",55,"0.611",0.631,9,-9.68,0.0409,0.0109,0.591,0.272,0.273,162.028,4259,"La Brisa","Big Wild",55,0.611,0.631,9,-9.68,0.0409,0.0109,0.591,0.272,0.273,162.028,"Electronic/Dance"
"439","1BczdgS6s8ofRNMZPtbMF1","Electronic/Dance",68,"0.833",0.477,3,-9.489,0.04,0.689,0.000927,0.095,0.135,109.989,4566,"I Dont Think So","Ben Phipps",66,0.833,0.477,3,-9.489,0.04,0.689,0.000927,0.095,0.135,109.989,"Electronic/Dance"
"440","1BdOpoREtYS2ASvPWyIooU","Electronic/Dance",48,"danceability",0.72,6,-8.535,0.0398,0.00046,0.892,0.264,0.338,119.99,4407,"Starchaser","Aneesh Gera",48,0.702,0.72,6,-8.535,0.0398,0.00046,0.892,0.264,0.338,119.99,"Electronic/Dance"
"441","1bqFQJBA949IJXZnsnYKQl","Electronic/Dance",53,"0.842",0.83,8,-7.231,0.0708,0.00864,0.926,0.0549,0.491,125.003,4815,"Movin On - Original","Nic Fanciulli",52,0.842,0.83,8,-7.231,0.0708,0.00864,0.926,0.0549,0.491,125.003,"Electronic/Dance"
"442","1brwdYwjltrJo7WHpIvbYt","Electronic/Dance",34,"0.589",0.651,6,-5.097,0.0306,0.0291,3e-06,0.111,0.161,90.011,4093,"Faded","Alan Walker",33,0.589,0.651,6,-5.097,0.0306,0.0291,3e-06,0.111,0.161,90.011,"Electronic/Dance"
"443","1BU4ky3CgfqdYmSBfJeV9j","Rock",54,"0.57",0.99,1,-2.272,0.0876,0.00024,0.000379,0.111,0.375,106.909,8141,"Enemy","Sevendust",56,0.57,0.99,1,-2.272,0.0876,0.00024,0.000379,0.111,0.375,106.909,"Rock"
"444","1BvTqJLeB9ZeGU01gFzJbh","Hip-Hop",50,"0.536",0.56,8,-5.668,0.26,0.0379,0,0.114,0.292,139.91,5256,"Bag Of Money - feat. Rick Ross & T-Pain","Wale",49,0.536,0.56,8,-5.668,0.26,0.0379,0,0.114,0.292,139.91,"Hip-Hop"
"445","1BZMMt9H0TheQGWQy44KmO","Rock",47,"0.649",0.313,8,-16.631,0.0339,0.0503,0.0017,0.0864,0.724,115.493,7152,"Only The Lonely - Digitally Remastered 99","The Motels",47,0.649,0.313,8,-16.631,0.0339,0.0503,0.0017,0.0864,0.724,115.493,"Rock"
"446","1C0pmryC2MdXfa7MZ9uIrU","Rock",69,"0.702",0.898,9,-6.003,0.0373,0.00854,0.000154,0.0917,0.725,112.845,7428,"One Week","Barenaked Ladies",69,0.702,0.898,9,-6.003,0.0373,0.00854,0.000154,0.0917,0.725,112.845,"Rock"
"447","1C8pXrwcfP3imiuMVcmwJH","Electronic/Dance",0,"0.642",0.727,6,-6.211,0.0422,0.0168,0.787,0.264,0.0742,127.96,4789,"Only Now","Jaytech",33,0.642,0.727,6,-6.211,0.0422,0.0168,0.787,0.264,0.0742,127.96,"Electronic/Dance"
"448","1CCIHXdmTJRFp51D8079Ma","Electronic/Dance",28,"0.608",0.389,0,-14.7,0.0959,0.688,0,0.116,0.631,149.975,4415,"Work","Ciele",29,0.608,0.389,0,-14.7,0.0959,0.688,0,0.116,0.631,149.975,"Electronic/Dance"
"449","1Ci5Pl39IIwzx0p0CSuvG4","Hip-Hop",60,"0.832",0.854,2,-4.92,0.296,0.0669,0,0.0802,0.583,136.213,5631,"I Win","Lethal Bizzle",60,0.832,0.854,2,-4.92,0.296,0.0669,0,0.0802,0.583,136.213,"Hip-Hop"
"450","1Cj2vqUwlJVG27gJrun92y","Rock",78,"0.322",0.28,6,-9.367,0.0281,0.468,1e-06,0.102,0.164,85.794,7874,"The Sound Of Silence","Disturbed",78,0.322,0.28,6,-9.367,0.0281,0.468,1e-06,0.102,0.164,85.794,"Rock"
"451","1CpWeQ9cBNOCYYtsFelkfM","Pop",53,"danceability",0.676,4,-7.714,0.257,0.453,0,0.125,0.428,97.021,3698,"Freaky (feat. Wande Coal & Beenie Man) - Radio Edit","Dr Vades",52,0.69,0.676,4,-7.714,0.257,0.453,0,0.125,0.428,97.021,"Pop"
"452","1cS6bhx9h565rLO0HuDtgu","Rock",36,"0.454",0.409,2,-8.783,0.0299,0.143,7e-05,0.095,0.108,130.004,7997,"Roman Sky","Avenged Sevenfold",31,0.454,0.409,2,-8.783,0.0299,0.143,7e-05,0.095,0.108,130.004,"Rock"
"453","1cURnGaH9mR7YM8SsJHZeS","Hip-Hop",70,"0.887",0.745,11,-3.428,0.169,0.104,0,0.289,0.249,123.031,5956,"How Can U Sleep (feat. Lil Dicky & The Game)","Brain",72,0.887,0.745,11,-3.428,0.169,0.104,0,0.289,0.249,123.031,"Hip-Hop"
"454","1CuxhgEb5VE1R0Pmcdphze","Electronic/Dance",49,"0.549",0.978,1,-2.321,0.263,0.00426,0.00354,0.375,0.176,127.951,4587,"Get Down","Hardwell",48,0.549,0.978,1,-2.321,0.263,0.00426,0.00354,0.375,0.176,127.951,"Electronic/Dance"
"455","1cw1tI5LXKRZXmDVDpC0hs","Electronic/Dance",3,"danceability",0.979,11,-3.744,0.0466,0.000659,0.684,0.051,0.0351,128.007,4660,"Blast From The Past","Karim Mika",3,0.577,0.979,11,-3.744,0.0466,0.000659,0.684,0.051,0.0351,128.007,"Electronic/Dance"
"456","1CzYqZfQAHor8rCsE6qvjj","Rock",46,"0.514",0.925,11,-6.252,0.0352,0.00403,0.0187,0.308,0.887,158.031,8232,"Take It Easy","Moons of Mars",46,0.514,0.925,11,-6.252,0.0352,0.00403,0.0187,0.308,0.887,158.031,"Rock"
"457","1D1nixOVWOxvNfWi0UD7VX","Pop",77,"danceability",0.801,5,-6.333,0.0399,0.00577,0,0.0822,0.633,100.013,3922,"Unwritten","Natasha Bedingfield",77,0.706,0.801,5,-6.333,0.0399,0.00577,0,0.0822,0.633,100.013,"Pop"
"458","1D9bRl0iUfVwWmCtKtSIlO","Hip-Hop",55,"0.725",0.426,8,-9.175,0.259,0.109,3e-05,0.112,0.157,97.963,5252,"Like Me","Phora",55,0.725,0.426,8,-9.175,0.259,0.109,3e-05,0.112,0.157,97.963,"Hip-Hop"
"459","1DbeslBYnckTqqTcc1Y2Tg","Hip-Hop",57,"0.463",0.92,3,-2.845,0.411,0.443,0,0.354,0.513,174.202,5766,"New God Flow","Pusha T",56,0.463,0.92,3,-2.845,0.411,0.443,0,0.354,0.513,174.202,"Hip-Hop"
"460","1DfqZ0CTKNg5Pb7mxwTYH8","Pop",0,"danceability",0.798,0,-4.477,0.0554,0.0851,8.4e-05,0.579,0.923,117.983,3262,"No I Love Yous","Era Istrefi",56,0.822,0.798,0,-4.477,0.0554,0.0851,8.4e-05,0.579,0.923,117.983,"Pop"
"461","1diqY2tozk63skJIQrCkq1","Hip-Hop",47,"0.857",0.7,3,-8.471,0.234,0.0099,0.00195,0.0817,0.763,86.03,5998,"Southside","Lil Keke",46,0.857,0.7,3,-8.471,0.234,0.0099,0.00195,0.0817,0.763,86.03,"Hip-Hop"
"462","1dJuteDIOkGfDSN7zPkzNv","Rock",59,"0.33",0.556,7,-11.494,0.0796,0.207,4.4e-05,0.315,0.495,173.828,8177,"She Dont Use Jelly","The Flaming Lips",59,0.33,0.556,7,-11.494,0.0796,0.207,4.4e-05,0.315,0.495,173.828,"Rock"
"463","1dLql8lMKtFqKmf7ydmGyf","Electronic/Dance",31,"danceability",0.849,5,-7.325,0.0666,0.0318,0.896,0.0931,0.254,124.954,4177,"Te Quiero","Judge Jules",39,0.707,0.849,5,-7.325,0.0666,0.0318,0.896,0.0931,0.254,124.954,"Electronic/Dance"
"464","1DqdF42leyFIzqNDv9CjId","Pop",71,"danceability",0.78,4,-3.155,0.0898,0.00622,0,0.0263,0.819,119.985,3707,"Dynamite","Taio Cruz",71,0.75,0.78,4,-3.155,0.0898,0.00622,0,0.0263,0.819,119.985,"Pop"
"465","1Dr1fXbc2IxaK1Mu8P8Khz","Rock",73,"0.531",0.909,11,-4.236,0.034,0.0175,0,0.231,0.806,97.546,7537,"When I Come Around","Green Day",74,0.531,0.909,11,-4.236,0.034,0.0175,0,0.231,0.806,97.546,"Rock"
"466","1dv3ePjze9tPq2pk8eWJdR","Rock",71,"0.63",0.616,1,-8.128,0.0309,0.463,0.0408,0.173,0.513,118.65,7765,"Gimme Shelter","The Rolling Stones",71,0.63,0.616,1,-8.128,0.0309,0.463,0.0408,0.173,0.513,118.65,"Rock"
"467","1Dxe0E1KXFpVCDnGZd38QS","Pop",55,"danceability",0.516,11,-6.67,0.121,0.431,0,0.442,0.622,100.083,3761,"Bad Boy","Ernest K.",57,0.903,0.516,11,-6.67,0.121,0.431,0,0.442,0.622,100.083,"Pop"
"468","1Dywyop4jABLNXvEBAZDZO","Hip-Hop",8,"0.519",0.372,11,-15.027,0.027,0.283,0.949,0.179,0.717,178.054,5317,"Get paid","Bugseed and ill.Sugi",35,0.519,0.372,11,-15.027,0.027,0.283,0.949,0.179,0.717,178.054,"Hip-Hop"
"469","1dZyuawBYgIUKKevMXr8St","Pop",67,"danceability",0.339,3,-10.731,0.0347,0.868,0,0.127,0.503,102.8,3659,"Congratulations - Acoustic","Sunset & Highland",67,0.568,0.339,3,-10.731,0.0347,0.868,0,0.127,0.503,102.8,"Pop"
"470","1e1JKLEDKP7hEQzJfNAgPl","Hip-Hop",88,"0.791",0.586,11,-7.372,0.29,0.012,0,0.46,0.42,163.029,6005,"Magnolia","Playboi Carti",87,0.791,0.586,11,-7.372,0.29,0.012,0,0.46,0.42,163.029,"Hip-Hop"
"471","1E3zyoTHtJzsu5CjwIFIhY","Hip-Hop",72,"0.562",0.595,5,-9.896,0.334,0.37,7e-06,0.13,0.417,125.172,5987,"Γ. Mosaïque solitaire","Damso",72,0.562,0.595,5,-9.896,0.334,0.37,7e-06,0.13,0.417,125.172,"Hip-Hop"
"472","1EbEGzbMeEAo3RDFWKhasW","Hip-Hop",58,"0.751",0.463,1,-9.308,0.177,0.59,3e-06,0.108,0.12,130.158,5877,"Best Me","Sylvan LaCue",59,0.751,0.463,1,-9.308,0.177,0.59,3e-06,0.108,0.12,130.158,"Hip-Hop"
"473","1EbWiEra7ovNsMq3DeLSDy","Hip-Hop",67,"0.63",0.608,1,-7.273,0.225,0.338,0.000288,0.665,0.402,99.948,5700,"Power Trip","J. Cole",67,0.63,0.608,1,-7.273,0.225,0.338,0.000288,0.665,0.402,99.948,"Hip-Hop"
"474","1EDpJKQEGfXcdlRlEeSD5Q","Electronic/Dance",49,"0.771",0.721,0,-5.087,0.0351,0.0827,9.7e-05,0.0674,0.557,119.995,4974,"Castaway","LU2VYK",54,0.771,0.721,0,-5.087,0.0351,0.0827,9.7e-05,0.0674,0.557,119.995,"Electronic/Dance"
"475","1elnKQDjuN3au2uTjye8nK","Pop",23,"danceability",0.717,3,-5.935,0.0561,0.35,0,0.357,0.676,95.187,3509,"Hey, Soul Sister","The Sing-Off",22,0.464,0.717,3,-5.935,0.0561,0.35,0,0.357,0.676,95.187,"Pop"
"476","1ENZ10ceVyVVS26E0I9fJe","Hip-Hop",42,"0.767",0.74,10,-8.02,0.0538,0.0865,0,0.587,0.552,104.981,5147,"Halfway","S-8ighty",41,0.767,0.74,10,-8.02,0.0538,0.0865,0,0.587,0.552,104.981,"Hip-Hop"
"477","1eOlByA00fmTaQTMJ9vz1B","Rock",41,"0.156",0.416,2,-10.21,0.033,0.362,0.000171,0.0436,0.391,80.253,7543,"San Francisco Girls (Return Of The Native)","Fever Tree",40,0.156,0.416,2,-10.21,0.033,0.362,0.000171,0.0436,0.391,80.253,"Rock"
"478","1Eolhana7nKHYpcYpdVcT5","Rock",71,"0.515",0.534,6,-8.045,0.0768,0.181,0.00278,0.0547,0.413,70.776,8178,"Little Wing","Jimi Hendrix",71,0.515,0.534,6,-8.045,0.0768,0.181,0.00278,0.0547,0.413,70.776,"Rock"
"479","1est72o2prNA80flC5ncoN","Pop",51,"danceability",0.372,10,-8.57,0.264,0.849,0,0.152,0.609,99.713,3421,"Party In The U.S.A.","Various Artists",50,0.574,0.372,10,-8.57,0.264,0.849,0,0.152,0.609,99.713,"Pop"
"480","1eXv38jXukTghRTXP60E5J","Pop",57,"danceability",0.733,1,-6.195,0.0743,0.0165,0.00177,0.207,0.557,105.872,3455,"Comment Ca Va","Dbanj",56,0.724,0.733,1,-6.195,0.0743,0.0165,0.00177,0.207,0.557,105.872,"Pop"
"481","1EzeXGaZdqsA4Nst1AIAL2","Rock",11,"0.389",0.705,10,-10.331,0.0553,5e-05,0.86,0.09,0.565,122.154,7110,"Bullet With Butterfly Wings","The Smashing Pumpkins",12,0.389,0.705,10,-10.331,0.0553,5e-05,0.86,0.09,0.565,122.154,"Rock"
"482","1EZtB75i7g87yZzJucQKOq","Pop",54,"danceability",0.593,5,-6.014,0.0916,0.148,0,0.276,0.731,111.075,3312,"Multiply","Jamie Lidell",54,0.832,0.593,5,-6.014,0.0916,0.148,0,0.276,0.731,111.075,"Pop"
"483","1F0GUb9ctYek15DT3dCtm0","Hip-Hop",56,"0.534",0.497,7,-11.786,0.395,0.519,0,0.111,0.167,129.761,5332,"Stay Focused","ShaqIsDope",56,0.534,0.497,7,-11.786,0.395,0.519,0,0.111,0.167,129.761,"Hip-Hop"
"484","1f3yAtsJtY87CTmM8RLnxf","Rock",79,"0.512",0.905,1,-4.509,0.0573,3.2e-05,0.00011,0.102,0.688,116.746,7144,"Smells Like Teen Spirit","Nirvana",80,0.512,0.905,1,-4.509,0.0573,3.2e-05,0.00011,0.102,0.688,116.746,"Rock"
"485","1F9XmvPhz8FrXZiMui0xqn","Electronic/Dance",55,"0.431",0.643,3,-2.857,0.0288,0.178,0,0.323,0.356,150.103,4409,"Save Me (Wasted Penguinz Remix)","Wasted Penguinz",54,0.431,0.643,3,-2.857,0.0288,0.178,0,0.323,0.356,150.103,"Electronic/Dance"
"486","1FaooXd1Lp6ZHy4CAheM6f","Electronic/Dance",43,"0.608",0.593,2,-6.237,0.0385,0.00183,0.0502,0.0959,0.161,127.979,4807,"Paradise - Original Mix","Tiësto",44,0.608,0.593,2,-6.237,0.0385,0.00183,0.0502,0.0959,0.161,127.979,"Electronic/Dance"
"487","1fbWgrQxqhmIWJQkYmf4rl","Electronic/Dance",47,"0.471",0.937,6,-3.521,0.342,0.0787,0.0741,0.287,0.178,139.982,4832,"Akira","Space Race",47,0.471,0.937,6,-3.521,0.342,0.0787,0.0741,0.287,0.178,139.982,"Electronic/Dance"
"488","1FdKxh1guv0q8tlUXcJHIM","Electronic/Dance",47,"0.492",0.973,0,-3.3,0.273,0.000829,0.0311,0.154,0.519,130.016,4226,"Like A Boss","Dyro",46,0.492,0.973,0,-3.3,0.273,0.000829,0.0311,0.154,0.519,130.016,"Electronic/Dance"
"489","1Fekh45eTzyteap9YgmOr1","Rock",42,"0.442",0.793,7,-5.465,0.029,0.000128,0.000305,0.227,0.32,149.958,8172,"Our Loved Ones","Volbeat",42,0.442,0.793,7,-5.465,0.029,0.000128,0.000305,0.227,0.32,149.958,"Rock"
"490","1FeYis8UImIcjYLoPm0rUj","Electronic/Dance",49,"0.414",0.846,10,-8.299,0.247,0.0301,0.483,0.153,0.0547,139.522,4769,"Sometimes I Dont Sleep At Night","Beatowski",49,0.414,0.846,10,-8.299,0.247,0.0301,0.483,0.153,0.0547,139.522,"Electronic/Dance"
"491","1FkoVC85Ds3mFoK0fVqEqP","Rock",63,"0.488",0.862,0,-7.595,0.0476,0.0204,0,0.359,0.691,104.56,7465,"Self Esteem","The Offspring",63,0.488,0.862,0,-7.595,0.0476,0.0204,0,0.359,0.691,104.56,"Rock"
"492","1fMMRoalpb7E8m5FsAta2y","Rock",57,"0.557",0.873,7,-9.129,0.0444,0.481,0.00021,0.395,0.965,166.189,7332,"Good Golly Miss Molly","Little Richard",57,0.557,0.873,7,-9.129,0.0444,0.481,0.00021,0.395,0.965,166.189,"Rock"
"493","1fNPkIEgMFSu4ThahJ8UXk","Rock",45,"0.491",0.812,1,-5.736,0.0392,0.00194,2e-06,0.175,0.544,138.986,7702,"The Light","OUTLYA",45,0.491,0.812,1,-5.736,0.0392,0.00194,2e-06,0.175,0.544,138.986,"Rock"
"494","1FTSo4v6BOZH9QxKc3MbVM","Rock",75,"0.674",0.789,8,-6.903,0.0676,0.00178,0.0071,0.0754,0.906,129.804,8199,"Song 2 - 2012 Remastered Version","Blur",76,0.674,0.789,8,-6.903,0.0676,0.00178,0.0071,0.0754,0.906,129.804,"Rock"
"495","1FuREEwH3Dc9jEItAR9JWr","Rock",7,"0.554",0.266,2,-14.734,0.0272,0.421,6.1e-05,0.1,0.31,106.325,8012,"White Rabbit - Stereo Version","Jefferson Airplane",8,0.554,0.266,2,-14.734,0.0272,0.421,6.1e-05,0.1,0.31,106.325,"Rock"
"496","1fUTkSn2LxAN7nc1gbau7X","Pop",60,"danceability",0.401,8,-8.885,0.273,0.474,0,0.256,0.501,90.027,3332,"Beg","Jack & Jack",64,0.858,0.401,8,-8.885,0.273,0.474,0,0.256,0.501,90.027,"Pop"
"497","1g5OHdV7X0nOaB9Vy8sGdN","Pop",0,"danceability",0.158,8,-15.491,0.0325,0.924,0.0964,0.109,0.0766,99.75,3653,"Misty Mountains (A Cappella)","Peter Hollens",0,0.294,0.158,8,-15.491,0.0325,0.924,0.0964,0.109,0.0766,99.75,"Pop"
"498","1g8SMKoCmrJKFgb7Luq4mJ","Pop",64,"danceability",0.273,6,-6.821,0.0352,0.897,0,0.108,0.434,187.093,3211,"No Promises","Olga Chung",64,0.438,0.273,6,-6.821,0.0352,0.897,0,0.108,0.434,187.093,"Pop"
"499","1G9I0X1iFjEbQjoftZuL0M","Electronic/Dance",20,"0.697",0.863,7,-7.833,0.0409,0.000293,0.56,0.0744,0.399,125.001,4684,"The Edge","Erick Morillo",41,0.697,0.863,7,-7.833,0.0409,0.000293,0.56,0.0744,0.399,125.001,"Electronic/Dance"
"500","1Gdq70zftwyR7AicLQ4lBY","Pop",35,"danceability",0.721,9,-5.848,0.0407,0.217,0,0.0982,0.498,120.081,3644,"Bad Romance","On The Rocks",35,0.666,0.721,9,-5.848,0.0407,0.217,0,0.0982,0.498,120.081,"Pop"
"501","1GJYujCdZ9Wph3N2siamNz","Electronic/Dance",55,"danceability",0.836,1,-2.652,0.0433,0.109,0,0.223,0.374,128.149,4442,"Prophecy - Radio Edit","Reez",55,0.532,0.836,1,-2.652,0.0433,0.109,0,0.223,0.374,128.149,"Electronic/Dance"
"502","1gkRxAhyGKrv1pvCNBTJAw","Electronic/Dance",47,"0.434",0.658,1,-7.233,0.045,0.0368,0.0447,0.0972,0.51,56.971,4975,"Sleepless","deadmau5",46,0.434,0.658,1,-7.233,0.045,0.0368,0.0447,0.0972,0.51,56.971,"Electronic/Dance"
"503","1gkVziEAUzRL8KglfQZfGL","Electronic/Dance",13,"danceability",0.536,9,-7.299,0.118,0.282,0.0749,0.0583,0.528,94.039,4719,"Love Is Real","Moods",14,0.741,0.536,9,-7.299,0.118,0.282,0.0749,0.0583,0.528,94.039,"Electronic/Dance"
"504","1gL7YMdxgCwk5PhHPNsoDF","Hip-Hop",39,"0.743",0.883,10,-4.097,0.0657,0.26,2.1e-05,0.0558,0.648,99.992,5900,"Holiday","Bantu",40,0.743,0.883,10,-4.097,0.0657,0.26,2.1e-05,0.0558,0.648,99.992,"Hip-Hop"
"505","1GllaLvBtNzMGOMFJLnH1a","Hip-Hop",57,"0.867",0.6,7,-8.52,0.256,0.443,6e-06,0.129,0.696,136.972,6101,"Balance","MC Quakez",58,0.867,0.6,7,-8.52,0.256,0.443,6e-06,0.129,0.696,136.972,"Hip-Hop"
"506","1GlSowQ33EgXZz1Y22LleO","Pop",24,"danceability",0.462,1,-8.341,0.165,0.747,0,0.109,0.285,155.796,3434,"Had Me Goin","Jesse Dee",25,0.75,0.462,1,-8.341,0.165,0.747,0,0.109,0.285,155.796,"Pop"
"507","1gzWd0ILFaCoHUfQSkCIvl","Rock",59,"0.349",0.934,3,-5.518,0.0644,0.000152,0.623,0.281,0.0757,124.055,8128,"Minerva","Deftones",60,0.349,0.934,3,-5.518,0.0644,0.000152,0.623,0.281,0.0757,124.055,"Rock"
"508","1h2bvksxSjrb1DIpTphFDg","Electronic/Dance",50,"0.568",0.833,1,-5.124,0.0294,0.048,0.000245,0.118,0.296,152.035,4668,"Give A Fxck","Dr Phunk",51,0.568,0.833,1,-5.124,0.0294,0.048,0.000245,0.118,0.296,152.035,"Electronic/Dance"
"509","1h2NZP7rlDgelQ0r1tCOzs","Rock",54,"0.463",0.747,10,-7.559,0.0703,0.478,0,0.232,0.857,159.661,7115,"Great Balls Of Fire - 1963 Stereo Album Version","Jerry Lee Lewis",54,0.463,0.747,10,-7.559,0.0703,0.478,0,0.232,0.857,159.661,"Rock"
"510","1H3aJpfpjEFt3i8KsWbgmP","Rock",48,"0.406",0.888,6,-4.204,0.131,0.0273,0,0.0848,0.617,159.386,7439,"One Man Army","Our Lady Peace",48,0.406,0.888,6,-4.204,0.131,0.0273,0,0.0848,0.617,159.386,"Rock"
"511","1HD1FVlD2TPaMLX76c0aMP","Electronic/Dance",57,"0.795",0.75,11,-10.463,0.0607,0.0682,0.895,0.174,0.565,116.001,4828,"Colors (When I Think Of You) feat. Emree Franklin","Curt Reynolds",57,0.795,0.75,11,-10.463,0.0607,0.0682,0.895,0.174,0.565,116.001,"Electronic/Dance"
